time,wb_dat_o[7],wb_dat_o[6],wb_dat_o[5],wb_dat_o[4],wb_dat_o[3],wb_dat_o[2],wb_dat_o[1],wb_dat_o[0],wb_ack_o,wb_inta_o,scl_pad_o,scl_padoen_o
87385,0,1,0,0,0,0,1,0,0,0,0,1
87395,0,1,0,0,0,0,1,0,x,0,0,1
87405,0,1,0,0,0,0,1,0,0,0,0,1
87415,0,1,0,0,0,0,1,0,x,0,0,1
87425,0,1,0,0,0,0,1,0,0,0,0,1
87435,0,1,0,0,0,0,1,0,x,0,0,1
87445,0,1,0,0,0,0,1,0,0,0,0,1
87455,0,1,0,0,0,0,1,0,x,0,0,1
87465,0,1,0,0,0,0,1,0,0,0,0,1
87475,0,1,0,0,0,0,1,0,x,0,0,1
87485,0,1,0,0,0,0,1,0,0,0,0,1
87495,0,1,0,0,0,0,1,0,x,0,0,1
87505,0,1,0,0,0,0,1,0,0,0,0,1
87515,0,1,0,0,0,0,1,0,x,0,0,1
87525,0,1,0,0,0,0,1,0,0,0,0,1
87535,0,1,0,0,0,0,1,0,x,0,0,1
87545,0,1,0,0,0,0,1,0,0,0,0,1
87555,0,1,0,0,0,0,1,0,x,0,0,1
87565,0,1,0,0,0,0,1,0,0,0,0,1
87575,0,1,0,0,0,0,1,0,x,0,0,1
87585,0,1,0,0,0,0,1,0,0,0,0,1
87595,0,1,0,0,0,0,1,0,x,0,0,1
87605,0,1,0,0,0,0,1,0,0,0,0,1
87615,0,1,0,0,0,0,1,0,x,0,0,1
87625,0,1,0,0,0,0,1,0,0,0,0,1
87635,0,1,0,0,0,0,1,0,x,0,0,1
87645,0,1,0,0,0,0,1,0,0,0,0,1
87655,0,1,0,0,0,0,1,0,x,0,0,1
87665,0,1,0,0,0,0,1,0,0,0,0,1
87675,0,1,0,0,0,0,1,0,x,0,0,1
87685,0,1,0,0,0,0,1,0,0,0,0,1
87695,0,1,0,0,0,0,1,0,x,0,0,1
87705,0,1,0,0,0,0,1,0,0,0,0,1
87715,0,1,0,0,0,0,1,0,x,0,0,1
87725,0,1,0,0,0,0,1,0,0,0,0,1
87735,0,1,0,0,0,0,1,0,x,0,0,1
87745,0,1,0,0,0,0,1,0,0,0,0,1
87755,0,1,0,0,0,0,1,0,x,0,0,1
87765,0,1,0,0,0,0,1,0,0,0,0,1
87775,0,1,0,0,0,0,1,0,x,0,0,1
87785,0,1,0,0,0,0,1,0,0,0,0,1
87795,0,1,0,0,0,0,1,0,x,0,0,1
87805,0,1,0,0,0,0,1,0,0,0,0,1
87815,0,1,0,0,0,0,1,0,x,0,0,1
87825,0,1,0,0,0,0,1,0,0,0,0,1
87835,0,1,0,0,0,0,1,0,x,0,0,1
87845,0,1,0,0,0,0,1,0,0,0,0,1
87855,0,1,0,0,0,0,1,0,x,0,0,1
87865,0,1,0,0,0,0,1,0,0,0,0,1
87875,0,1,0,0,0,0,1,0,x,0,0,1
87885,0,1,0,0,0,0,1,0,0,0,0,1
87895,0,1,0,0,0,0,1,0,x,0,0,1
87905,0,1,0,0,0,0,1,0,0,0,0,1
87915,0,1,0,0,0,0,1,0,x,0,0,1
87925,0,1,0,0,0,0,1,0,0,0,0,1
87935,0,1,0,0,0,0,1,0,x,0,0,1
87945,0,1,0,0,0,0,1,0,0,0,0,1
87955,0,1,0,0,0,0,1,0,x,0,0,1
87965,0,1,0,0,0,0,1,0,0,0,0,1
87975,0,1,0,0,0,0,1,0,x,0,0,1
87985,0,1,0,0,0,0,1,0,0,0,0,1
87995,0,1,0,0,0,0,1,0,x,0,0,1
88005,0,1,0,0,0,0,1,0,0,0,0,1
88015,0,1,0,0,0,0,1,0,x,0,0,1
88025,0,1,0,0,0,0,1,0,0,0,0,1
88035,0,1,0,0,0,0,1,0,x,0,0,1
88045,0,1,0,0,0,0,1,0,0,0,0,1
88055,0,1,0,0,0,0,1,0,x,0,0,1
88065,0,1,0,0,0,0,1,0,0,0,0,1
88075,0,1,0,0,0,0,1,0,x,0,0,1
88085,0,1,0,0,0,0,1,0,0,0,0,1
88095,0,1,0,0,0,0,1,0,x,0,0,1
88105,0,1,0,0,0,0,1,0,0,0,0,1
88115,0,1,0,0,0,0,1,0,x,0,0,1
88125,0,1,0,0,0,0,1,0,0,0,0,1
88135,0,1,0,0,0,0,1,0,x,0,0,1
88145,0,1,0,0,0,0,1,0,0,0,0,1
88155,0,1,0,0,0,0,1,0,x,0,0,1
88165,0,1,0,0,0,0,1,0,0,0,0,1
88175,0,1,0,0,0,0,1,0,x,0,0,1
88185,0,1,0,0,0,0,1,0,0,0,0,1
88195,0,1,0,0,0,0,1,0,x,0,0,1
88205,0,1,0,0,0,0,1,0,0,0,0,1
88215,0,1,0,0,0,0,1,0,x,0,0,1
88225,0,1,0,0,0,0,1,0,0,0,0,1
88235,0,1,0,0,0,0,1,0,x,0,0,1
88245,0,1,0,0,0,0,1,0,0,0,0,1
88255,0,1,0,0,0,0,1,0,x,0,0,1
88265,0,1,0,0,0,0,1,0,0,0,0,1
88275,0,1,0,0,0,0,1,0,x,0,0,1
88285,0,1,0,0,0,0,1,0,0,0,0,1
88295,0,1,0,0,0,0,1,0,x,0,0,1
88305,0,1,0,0,0,0,1,0,0,0,0,1
88315,0,1,0,0,0,0,1,0,x,0,0,1
88325,0,1,0,0,0,0,1,0,0,0,0,1
88335,0,1,0,0,0,0,1,0,x,0,0,1
88345,0,1,0,0,0,0,1,0,0,0,0,1
88355,0,1,0,0,0,0,1,0,x,0,0,1
88365,0,1,0,0,0,0,1,0,0,0,0,1
88375,0,1,0,0,0,0,1,0,x,0,0,1
88385,0,1,0,0,0,0,1,0,0,0,0,1
88395,0,1,0,0,0,0,1,0,x,0,0,1
88405,0,1,0,0,0,0,1,0,0,0,0,1
88415,0,1,0,0,0,0,1,0,x,0,0,1
88425,0,1,0,0,0,0,1,0,0,0,0,1
88435,0,1,0,0,0,0,1,0,x,0,0,1
88445,0,1,0,0,0,0,1,0,0,0,0,1
88455,0,1,0,0,0,0,1,0,x,0,0,1
88465,0,1,0,0,0,0,1,0,0,0,0,1
88475,0,1,0,0,0,0,1,0,x,0,0,1
88485,0,1,0,0,0,0,1,0,0,0,0,1
88495,0,1,0,0,0,0,1,0,x,0,0,1
88505,0,1,0,0,0,0,1,0,0,0,0,1
88515,0,1,0,0,0,0,1,0,x,0,0,1
88525,0,1,0,0,0,0,1,0,0,0,0,1
88535,0,1,0,0,0,0,1,0,x,0,0,1
88545,0,1,0,0,0,0,1,0,0,0,0,1
88555,0,1,0,0,0,0,1,0,x,0,0,1
88565,0,1,0,0,0,0,1,0,0,0,0,1
88575,0,1,0,0,0,0,1,0,x,0,0,1
88585,0,1,0,0,0,0,1,0,0,0,0,1
88595,0,1,0,0,0,0,1,0,x,0,0,1
88605,0,1,0,0,0,0,1,0,0,0,0,1
88615,0,1,0,0,0,0,1,0,x,0,0,1
88625,0,1,0,0,0,0,1,0,0,0,0,1
88635,0,1,0,0,0,0,1,0,x,0,0,1
88645,0,1,0,0,0,0,1,0,0,0,0,1
88655,0,1,0,0,0,0,1,0,x,0,0,1
88665,0,1,0,0,0,0,1,0,0,0,0,1
88675,0,1,0,0,0,0,1,0,x,0,0,1
88685,0,1,0,0,0,0,1,0,0,0,0,1
88695,0,1,0,0,0,0,1,0,x,0,0,1
88705,0,1,0,0,0,0,1,0,0,0,0,1
88715,0,1,0,0,0,0,1,0,x,0,0,1
88725,0,1,0,0,0,0,1,0,0,0,0,1
88735,0,1,0,0,0,0,1,0,x,0,0,1
88745,0,1,0,0,0,0,1,0,0,0,0,1
88755,0,1,0,0,0,0,1,0,x,0,0,1
88765,0,1,0,0,0,0,1,0,0,0,0,1
88775,0,1,0,0,0,0,1,0,x,0,0,1
88785,0,1,0,0,0,0,1,0,0,0,0,1
88795,0,1,0,0,0,0,1,0,x,0,0,1
88805,0,1,0,0,0,0,1,0,0,0,0,1
88815,0,1,0,0,0,0,1,0,x,0,0,1
88825,0,1,0,0,0,0,1,0,0,0,0,1
88835,0,1,0,0,0,0,1,0,x,0,0,1
88845,0,1,0,0,0,0,1,0,0,0,0,1
88855,0,1,0,0,0,0,1,0,x,0,0,1
88865,0,1,0,0,0,0,1,0,0,0,0,1
88875,0,1,0,0,0,0,1,0,x,0,0,1
88885,0,1,0,0,0,0,1,0,0,0,0,1
88895,0,1,0,0,0,0,1,0,x,0,0,1
88905,0,1,0,0,0,0,1,0,0,0,0,1
88915,0,1,0,0,0,0,1,0,x,0,0,1
88925,0,1,0,0,0,0,1,0,0,0,0,1
88935,0,1,0,0,0,0,1,0,x,0,0,1
88945,0,1,0,0,0,0,1,0,0,0,0,1
88955,0,1,0,0,0,0,1,0,x,0,0,1
88965,0,1,0,0,0,0,1,0,0,0,0,1
88975,0,1,0,0,0,0,1,0,x,0,0,1
88985,0,1,0,0,0,0,1,0,0,0,0,1
88995,0,1,0,0,0,0,1,0,x,0,0,1
89005,0,1,0,0,0,0,1,0,0,0,0,1
89015,0,1,0,0,0,0,1,0,x,0,0,1
89025,0,1,0,0,0,0,1,0,0,0,0,1
89035,0,1,0,0,0,0,1,0,x,0,0,1
89045,0,1,0,0,0,0,1,0,0,0,0,1
89055,0,1,0,0,0,0,1,0,x,0,0,1
89065,0,1,0,0,0,0,1,0,0,0,0,1
89075,0,1,0,0,0,0,1,0,x,0,0,1
89085,0,1,0,0,0,0,1,0,0,0,0,1
89095,0,1,0,0,0,0,1,0,x,0,0,1
89105,0,1,0,0,0,0,1,0,0,0,0,1
89115,0,1,0,0,0,0,1,0,x,0,0,1
89125,0,1,0,0,0,0,1,0,0,0,0,1
89135,0,1,0,0,0,0,1,0,x,0,0,1
89145,0,1,0,0,0,0,1,0,0,0,0,1
89155,0,1,0,0,0,0,1,0,x,0,0,1
89165,0,1,0,0,0,0,1,0,0,0,0,1
89175,0,1,0,0,0,0,1,0,x,0,0,1
89185,0,1,0,0,0,0,1,0,0,0,0,1
89195,0,1,0,0,0,0,1,0,x,0,0,1
89205,0,1,0,0,0,0,1,0,0,0,0,1
89215,0,1,0,0,0,0,1,0,x,0,0,1
89225,0,1,0,0,0,0,1,0,0,0,0,1
89235,0,1,0,0,0,0,1,0,x,0,0,1
89245,0,1,0,0,0,0,1,0,0,0,0,1
89255,0,1,0,0,0,0,1,0,x,0,0,1
89265,0,1,0,0,0,0,1,0,0,0,0,1
89275,0,1,0,0,0,0,1,0,x,0,0,1
89285,0,1,0,0,0,0,1,0,0,0,0,1
89295,0,1,0,0,0,0,1,0,x,0,0,1
89305,0,1,0,0,0,0,1,0,0,0,0,1
89315,0,1,0,0,0,0,1,0,x,0,0,1
89325,0,1,0,0,0,0,1,0,0,0,0,1
89335,0,1,0,0,0,0,1,0,x,0,0,1
89345,0,1,0,0,0,0,1,0,0,0,0,1
89355,0,1,0,0,0,0,1,0,x,0,0,1
89365,0,1,0,0,0,0,1,0,0,0,0,1
89375,0,1,0,0,0,0,1,0,x,0,0,1
89385,0,1,0,0,0,0,1,0,0,0,0,1
89395,0,1,0,0,0,0,1,0,x,0,0,1
89405,0,1,0,0,0,0,1,0,0,0,0,1
89415,0,1,0,0,0,0,1,0,x,0,0,1
89425,0,1,0,0,0,0,1,0,0,0,0,1
89435,0,1,0,0,0,0,1,0,x,0,0,1
89445,0,1,0,0,0,0,1,0,0,0,0,1
89455,0,1,0,0,0,0,1,0,x,0,0,1
89465,0,1,0,0,0,0,1,0,0,0,0,1
89475,0,1,0,0,0,0,1,0,x,0,0,1
89485,0,1,0,0,0,0,1,0,0,0,0,1
89495,0,1,0,0,0,0,1,0,x,0,0,1
89505,0,1,0,0,0,0,1,0,0,0,0,1
89515,0,1,0,0,0,0,1,0,x,0,0,1
89525,0,1,0,0,0,0,1,0,0,0,0,1
89535,0,1,0,0,0,0,1,0,x,0,0,1
89545,0,1,0,0,0,0,1,0,0,0,0,1
89555,0,1,0,0,0,0,1,0,x,0,0,1
89565,0,1,0,0,0,0,1,0,0,0,0,1
89575,0,1,0,0,0,0,1,0,x,0,0,1
89585,0,1,0,0,0,0,1,0,0,0,0,1
89595,0,1,0,0,0,0,1,0,x,0,0,1
89605,0,1,0,0,0,0,1,0,0,0,0,1
89615,0,1,0,0,0,0,1,0,x,0,0,1
89625,0,1,0,0,0,0,1,0,0,0,0,1
89635,0,1,0,0,0,0,1,0,x,0,0,1
89645,0,1,0,0,0,0,1,0,0,0,0,1
89655,0,1,0,0,0,0,1,0,x,0,0,1
89665,0,1,0,0,0,0,1,0,0,0,0,1
89675,0,1,0,0,0,0,1,0,x,0,0,1
89685,0,1,0,0,0,0,1,0,0,0,0,1
89695,0,1,0,0,0,0,1,0,x,0,0,1
89705,0,1,0,0,0,0,1,0,0,0,0,1
89715,0,1,0,0,0,0,1,0,x,0,0,1
89725,0,1,0,0,0,0,1,0,0,0,0,1
89735,0,1,0,0,0,0,1,0,x,0,0,1
89745,0,1,0,0,0,0,1,0,0,0,0,1
89755,0,1,0,0,0,0,1,0,x,0,0,1
89765,0,1,0,0,0,0,1,0,0,0,0,1
89775,0,1,0,0,0,0,1,0,x,0,0,1
89785,0,1,0,0,0,0,1,0,0,0,0,1
89795,0,1,0,0,0,0,1,0,x,0,0,1
89805,0,1,0,0,0,0,1,0,0,0,0,1
89815,0,1,0,0,0,0,1,0,x,0,0,1
89825,0,1,0,0,0,0,1,0,0,0,0,1
89835,0,1,0,0,0,0,1,0,x,0,0,1
89845,0,1,0,0,0,0,1,0,0,0,0,1
89855,0,1,0,0,0,0,1,0,x,0,0,1
89865,0,1,0,0,0,0,1,0,0,0,0,1
89875,0,1,0,0,0,0,1,0,x,0,0,1
89885,0,1,0,0,0,0,1,0,0,0,0,1
89895,0,1,0,0,0,0,1,0,x,0,0,1
89905,0,1,0,0,0,0,1,0,0,0,0,1
89915,0,1,0,0,0,0,1,0,x,0,0,1
89925,0,1,0,0,0,0,1,0,0,0,0,1
89935,0,1,0,0,0,0,1,0,x,0,0,1
89945,0,1,0,0,0,0,1,0,0,0,0,1
89955,0,1,0,0,0,0,1,0,x,0,0,1
89965,0,1,0,0,0,0,1,0,0,0,0,1
89975,0,1,0,0,0,0,1,0,x,0,0,1
89985,0,1,0,0,0,0,1,0,0,0,0,1
89995,0,1,0,0,0,0,1,0,x,0,0,1
90005,0,1,0,0,0,0,1,0,0,0,0,1
90015,0,1,0,0,0,0,1,0,x,0,0,1
90025,0,1,0,0,0,0,1,0,0,0,0,1
90035,0,1,0,0,0,0,1,0,x,0,0,1
90045,0,1,0,0,0,0,1,0,0,0,0,1
90055,0,1,0,0,0,0,1,0,x,0,0,1
90065,0,1,0,0,0,0,1,0,0,0,0,1
90075,0,1,0,0,0,0,1,0,x,0,0,1
90085,0,1,0,0,0,0,1,0,0,0,0,1
90095,0,1,0,0,0,0,1,0,x,0,0,1
90105,0,1,0,0,0,0,1,0,0,0,0,1
90115,0,1,0,0,0,0,1,0,x,0,0,1
90125,0,1,0,0,0,0,1,0,0,0,0,1
90135,0,1,0,0,0,0,1,0,x,0,0,1
90145,0,1,0,0,0,0,1,0,0,0,0,1
90155,0,1,0,0,0,0,1,0,x,0,0,1
90165,0,1,0,0,0,0,1,0,0,0,0,1
90175,0,1,0,0,0,0,1,0,x,0,0,1
90185,0,1,0,0,0,0,1,0,0,0,0,1
90195,0,1,0,0,0,0,1,0,x,0,0,1
90205,0,1,0,0,0,0,1,0,0,0,0,1
90215,0,1,0,0,0,0,1,0,x,0,0,1
90225,0,1,0,0,0,0,1,0,0,0,0,1
90235,0,1,0,0,0,0,1,0,x,0,0,1
90245,0,1,0,0,0,0,1,0,0,0,0,1
90255,0,1,0,0,0,0,1,0,x,0,0,1
90265,0,1,0,0,0,0,1,0,0,0,0,1
90275,0,1,0,0,0,0,1,0,x,0,0,1
90285,0,1,0,0,0,0,1,0,0,0,0,1
90295,0,1,0,0,0,0,1,0,x,0,0,1
90305,0,1,0,0,0,0,1,0,0,0,0,1
90315,0,1,0,0,0,0,1,0,x,0,0,1
90325,0,1,0,0,0,0,1,0,0,0,0,1
90335,0,1,0,0,0,0,1,0,x,0,0,1
90345,0,1,0,0,0,0,1,0,0,0,0,1
90355,0,1,0,0,0,0,1,0,x,0,0,1
90365,0,1,0,0,0,0,1,0,0,0,0,1
90375,0,1,0,0,0,0,1,0,x,0,0,1
90385,0,1,0,0,0,0,1,0,0,0,0,1
90395,0,1,0,0,0,0,1,0,x,0,0,1
90405,0,1,0,0,0,0,1,0,0,0,0,1
90415,0,1,0,0,0,0,1,0,x,0,0,1
90425,0,1,0,0,0,0,1,0,0,0,0,1
90435,0,1,0,0,0,0,1,0,x,0,0,1
90445,0,1,0,0,0,0,1,0,0,0,0,1
90455,0,1,0,0,0,0,1,0,x,0,0,1
90465,0,1,0,0,0,0,1,0,0,0,0,1
90475,0,1,0,0,0,0,1,0,x,0,0,1
90485,0,1,0,0,0,0,1,0,0,0,0,1
90495,0,1,0,0,0,0,1,0,x,0,0,1
90505,0,1,0,0,0,0,1,0,0,0,0,1
90515,0,1,0,0,0,0,1,0,x,0,0,1
90525,0,1,0,0,0,0,1,0,0,0,0,1
90535,0,1,0,0,0,0,1,0,x,0,0,1
90545,0,1,0,0,0,0,1,0,0,0,0,1
90555,0,1,0,0,0,0,1,0,x,0,0,1
90565,0,1,0,0,0,0,1,0,0,0,0,1
90575,0,1,0,0,0,0,1,0,x,0,0,1
90585,0,1,0,0,0,0,1,0,0,0,0,1
90595,0,1,0,0,0,0,1,0,x,0,0,1
90605,0,1,0,0,0,0,1,0,0,0,0,1
90615,0,1,0,0,0,0,1,0,x,0,0,1
90625,0,1,0,0,0,0,1,0,0,0,0,1
90635,0,1,0,0,0,0,1,0,x,0,0,1
90645,0,1,0,0,0,0,1,0,0,0,0,1
90655,0,1,0,0,0,0,1,0,x,0,0,1
90665,0,1,0,0,0,0,1,0,0,0,0,1
90675,0,1,0,0,0,0,1,0,x,0,0,1
90685,0,1,0,0,0,0,1,0,0,0,0,1
90695,0,1,0,0,0,0,1,0,x,0,0,1
90705,0,1,0,0,0,0,1,0,0,0,0,1
90715,0,1,0,0,0,0,1,0,x,0,0,1
90725,0,1,0,0,0,0,1,0,0,0,0,1
90735,0,1,0,0,0,0,1,0,x,0,0,1
90745,0,1,0,0,0,0,1,0,0,0,0,1
90755,0,1,0,0,0,0,1,0,x,0,0,1
90765,0,1,0,0,0,0,1,0,0,0,0,1
90775,0,1,0,0,0,0,1,0,x,0,0,1
90785,0,1,0,0,0,0,1,0,0,0,0,1
90795,0,1,0,0,0,0,1,0,x,0,0,1
90805,0,1,0,0,0,0,1,0,0,0,0,1
90815,0,1,0,0,0,0,1,0,x,0,0,1
90825,0,1,0,0,0,0,1,0,0,0,0,1
90835,0,1,0,0,0,0,1,0,x,0,0,1
90845,0,1,0,0,0,0,1,0,0,0,0,1
90855,0,1,0,0,0,0,1,0,x,0,0,1
90865,0,1,0,0,0,0,1,0,0,0,0,1
90875,0,1,0,0,0,0,1,0,x,0,0,1
90885,0,1,0,0,0,0,1,0,0,0,0,1
90895,0,1,0,0,0,0,1,0,x,0,0,1
90905,0,1,0,0,0,0,1,0,0,0,0,1
90915,0,1,0,0,0,0,1,0,x,0,0,1
90925,0,1,0,0,0,0,1,0,0,0,0,0
90935,0,1,0,0,0,0,1,0,x,0,0,0
90945,0,1,0,0,0,0,1,0,0,0,0,0
90955,0,1,0,0,0,0,1,0,x,0,0,0
90965,0,1,0,0,0,0,1,0,0,0,0,0
90975,0,1,0,0,0,0,1,0,x,0,0,0
90985,0,1,0,0,0,0,1,0,0,0,0,0
90995,0,1,0,0,0,0,1,0,x,0,0,0
91005,0,1,0,0,0,0,1,0,0,0,0,0
91015,0,1,0,0,0,0,1,0,x,0,0,0
91025,0,1,0,0,0,0,1,0,0,0,0,0
91035,0,1,0,0,0,0,1,0,x,0,0,0
91045,0,1,0,0,0,0,1,0,0,0,0,0
91055,0,1,0,0,0,0,1,0,x,0,0,0
91065,0,1,0,0,0,0,1,0,0,0,0,0
91075,0,1,0,0,0,0,1,0,x,0,0,0
91085,0,1,0,0,0,0,1,0,0,0,0,0
91095,0,1,0,0,0,0,1,0,x,0,0,0
91105,0,1,0,0,0,0,1,0,0,0,0,0
91115,0,1,0,0,0,0,1,0,x,0,0,0
91125,0,1,0,0,0,0,1,0,0,0,0,0
91135,0,1,0,0,0,0,1,0,x,0,0,0
91145,0,1,0,0,0,0,1,0,0,0,0,0
91155,0,1,0,0,0,0,1,0,x,0,0,0
91165,0,1,0,0,0,0,1,0,0,0,0,0
91175,0,1,0,0,0,0,1,0,x,0,0,0
91185,0,1,0,0,0,0,1,0,0,0,0,0
91195,0,1,0,0,0,0,1,0,x,0,0,0
91205,0,1,0,0,0,0,1,0,0,0,0,0
91215,0,1,0,0,0,0,1,0,x,0,0,0
91225,0,1,0,0,0,0,1,0,0,0,0,0
91235,0,1,0,0,0,0,1,0,x,0,0,0
91245,0,1,0,0,0,0,1,0,0,0,0,0
91255,0,1,0,0,0,0,1,0,x,0,0,0
91265,0,1,0,0,0,0,1,0,0,0,0,0
91275,0,1,0,0,0,0,1,0,x,0,0,0
91285,0,1,0,0,0,0,1,0,0,0,0,0
91295,0,1,0,0,0,0,1,0,x,0,0,0
91305,0,1,0,0,0,0,1,0,0,0,0,0
91315,0,1,0,0,0,0,1,0,x,0,0,0
91325,0,1,0,0,0,0,1,0,0,0,0,0
91335,0,1,0,0,0,0,1,0,x,0,0,0
91345,0,1,0,0,0,0,1,0,0,0,0,0
91355,0,1,0,0,0,0,1,0,x,0,0,0
91365,0,1,0,0,0,0,1,0,0,0,0,0
91375,0,1,0,0,0,0,1,0,x,0,0,0
91385,0,1,0,0,0,0,1,0,0,0,0,0
91395,0,1,0,0,0,0,1,0,x,0,0,0
91405,0,1,0,0,0,0,1,0,0,0,0,0
91415,0,1,0,0,0,0,1,0,x,0,0,0
91425,0,1,0,0,0,0,1,0,0,0,0,0
91435,0,1,0,0,0,0,1,0,x,0,0,0
91445,0,1,0,0,0,0,1,0,0,0,0,0
91455,0,1,0,0,0,0,1,0,x,0,0,0
91465,0,1,0,0,0,0,1,0,0,0,0,0
91475,0,1,0,0,0,0,1,0,x,0,0,0
91485,0,1,0,0,0,0,1,0,0,0,0,0
91495,0,1,0,0,0,0,1,0,x,0,0,0
91505,0,1,0,0,0,0,1,0,0,0,0,0
91515,0,1,0,0,0,0,1,0,x,0,0,0
91525,0,1,0,0,0,0,1,0,0,0,0,0
91535,0,1,0,0,0,0,1,0,x,0,0,0
91545,0,1,0,0,0,0,1,0,0,0,0,0
91555,0,1,0,0,0,0,1,0,x,0,0,0
91565,0,1,0,0,0,0,1,0,0,0,0,0
91575,0,1,0,0,0,0,1,0,x,0,0,0
91585,0,1,0,0,0,0,1,0,0,0,0,0
91595,0,1,0,0,0,0,1,0,x,0,0,0
91605,0,1,0,0,0,0,1,0,0,0,0,0
91615,0,1,0,0,0,0,1,0,x,0,0,0
91625,0,1,0,0,0,0,1,0,0,0,0,0
91635,0,1,0,0,0,0,1,0,x,0,0,0
91645,0,1,0,0,0,0,1,0,0,0,0,0
91655,0,1,0,0,0,0,1,0,x,0,0,0
91665,0,1,0,0,0,0,1,0,0,0,0,0
91675,0,1,0,0,0,0,1,0,x,0,0,0
91685,0,1,0,0,0,0,1,0,0,0,0,0
91695,0,1,0,0,0,0,1,0,x,0,0,0
91705,0,1,0,0,0,0,1,0,0,0,0,0
91715,0,1,0,0,0,0,1,0,x,0,0,0
91725,0,1,0,0,0,0,1,0,0,0,0,0
91735,0,1,0,0,0,0,1,0,x,0,0,0
91745,0,1,0,0,0,0,1,0,0,0,0,0
91755,0,1,0,0,0,0,1,0,x,0,0,0
91765,0,1,0,0,0,0,1,0,0,0,0,0
91775,0,1,0,0,0,0,1,0,x,0,0,0
91785,0,1,0,0,0,0,1,0,0,0,0,0
91795,0,1,0,0,0,0,1,0,x,0,0,0
91805,0,1,0,0,0,0,1,0,0,0,0,0
91815,0,1,0,0,0,0,1,0,x,0,0,0
91825,0,1,0,0,0,0,1,0,0,0,0,0
91835,0,1,0,0,0,0,1,0,x,0,0,0
91845,0,1,0,0,0,0,1,0,0,0,0,0
91855,0,1,0,0,0,0,1,0,x,0,0,0
91865,0,1,0,0,0,0,1,0,0,0,0,0
91875,0,1,0,0,0,0,1,0,x,0,0,0
91885,0,1,0,0,0,0,1,0,0,0,0,0
91895,0,1,0,0,0,0,1,0,x,0,0,0
91905,0,1,0,0,0,0,1,0,0,0,0,0
91915,0,1,0,0,0,0,1,0,x,0,0,0
91925,0,1,0,0,0,0,1,0,0,0,0,0
91935,0,1,0,0,0,0,1,0,x,0,0,0
91945,0,1,0,0,0,0,1,0,0,0,0,0
91955,0,1,0,0,0,0,1,0,x,0,0,0
91965,0,1,0,0,0,0,1,0,0,0,0,0
91975,0,1,0,0,0,0,1,0,x,0,0,0
91985,0,1,0,0,0,0,1,0,0,0,0,0
91995,0,1,0,0,0,0,1,0,x,0,0,0
92005,0,1,0,0,0,0,1,0,0,0,0,0
92015,0,1,0,0,0,0,1,0,x,0,0,0
92025,0,1,0,0,0,0,1,0,0,0,0,0
92035,0,1,0,0,0,0,1,0,x,0,0,0
92045,0,1,0,0,0,0,1,0,0,0,0,0
92055,0,1,0,0,0,0,1,0,x,0,0,0
92065,0,1,0,0,0,0,1,0,0,0,0,0
92075,0,1,0,0,0,0,1,0,x,0,0,0
92085,0,1,0,0,0,0,1,0,0,0,0,0
92095,0,1,0,0,0,0,1,0,x,0,0,0
92105,0,1,0,0,0,0,1,0,0,0,0,0
92115,0,1,0,0,0,0,1,0,x,0,0,0
92125,0,1,0,0,0,0,1,0,0,0,0,0
92135,0,1,0,0,0,0,1,0,x,0,0,0
92145,0,1,0,0,0,0,1,0,0,0,0,0
92155,0,1,0,0,0,0,1,0,x,0,0,0
92165,0,1,0,0,0,0,1,0,0,0,0,0
92175,0,1,0,0,0,0,1,0,x,0,0,0
92185,0,1,0,0,0,0,1,0,0,0,0,0
92195,0,1,0,0,0,0,1,0,x,0,0,0
92205,0,1,0,0,0,0,1,0,0,0,0,0
92215,0,1,0,0,0,0,1,0,x,0,0,0
92225,0,1,0,0,0,0,1,0,0,0,0,0
92235,0,1,0,0,0,0,1,0,x,0,0,0
92245,0,1,0,0,0,0,1,0,0,0,0,0
92255,0,1,0,0,0,0,1,0,x,0,0,0
92265,0,1,0,0,0,0,1,0,0,0,0,0
92275,0,1,0,0,0,0,1,0,x,0,0,0
92285,0,1,0,0,0,0,1,0,0,0,0,0
92295,0,1,0,0,0,0,1,0,x,0,0,0
92305,0,1,0,0,0,0,1,0,0,0,0,0
92315,0,1,0,0,0,0,1,0,x,0,0,0
92325,0,1,0,0,0,0,1,0,0,0,0,0
92335,0,1,0,0,0,0,1,0,x,0,0,0
92345,0,1,0,0,0,0,1,0,0,0,0,0
92355,0,1,0,0,0,0,1,0,x,0,0,0
92365,0,1,0,0,0,0,1,0,0,0,0,0
92375,0,1,0,0,0,0,1,0,x,0,0,0
92385,0,1,0,0,0,0,1,0,0,0,0,0
92395,0,1,0,0,0,0,1,0,x,0,0,0
92405,0,1,0,0,0,0,1,0,0,0,0,0
92415,0,1,0,0,0,0,1,0,x,0,0,0
92425,0,1,0,0,0,0,1,0,0,0,0,0
92435,0,1,0,0,0,0,1,0,x,0,0,0
92445,0,1,0,0,0,0,1,0,0,0,0,0
92455,0,1,0,0,0,0,1,0,x,0,0,0
92465,0,1,0,0,0,0,1,0,0,0,0,0
92475,0,1,0,0,0,0,1,0,x,0,0,0
92485,0,1,0,0,0,0,1,0,0,0,0,0
92495,0,1,0,0,0,0,1,0,x,0,0,0
92505,0,1,0,0,0,0,1,0,0,0,0,0
92515,0,1,0,0,0,0,1,0,x,0,0,0
